Component ID,Asset ID,Flota,Location,Component Profile,Lubricant,Connection Code,Observation Type,Observation Date,Observation Code,Meter Reading,All Time Meter Reading,Component Age,Observation Interval,days,Observation Rating,Rule Based Rating,Lube Age,Live,Lube Drained,Added,Assigned Condition Rating,Condition Review Notes,Further Recommendations,Fault Effect,Reviewed,Reviewer,Action Summary,Boro (ppm),Calcio (ppm),Cinc (ppm),Fosforado (ppm),Magnesio (ppm),Molibdeno (ppm),SILICATOS (ppm),Agua (%),Dilución por combustible (%),Hollín JOAP (Abs/cm),Nitración JOAP (Abs/cm),Oxidación JOAP (Abs/cm),Silicio (ppm),Sodio (ppm),Sulfatación JOAP (Abs/cm),Viscosidad @ 100°C (cSt),ISO 4406:1999 > 04µ,ISO 4406:1999 > 06µ,ISO 4406:1999 > 14µ,Aluminio (ppm),Bario (ppm),Cadmio (ppm),Cobre (ppm),Cromo (ppm),Estaño (ppm),Hierro (ppm),Niquel (ppm),Partículas Ferrosas (ppm),Plomo (ppm),Color del Refrigerante,Glycerin (%),Nitrito (ppm),PUNTO DE EBULLICION (°C),Sólidos Totales Disueltos (ppm),Turbidez (NTU),pH,Titanio (ppm),Vanadio (ppm)
Component_ID_35,Asset_ID_23,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_39,Fluid Analysis,2021-05-17,Observation_Code_2821,6991.64,6991.64,6991.64,283.81,21.0,Normal,Normal,,6991.64,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-19 21:10:42,Reviewer_10,,0.2,1365.0,,,1387.0,59.29,,0.0,0.0,2.0,5.0,11.0,3.0,3.29,16.0,15.88,,,,1.0,,,1.0,0.12,0.58,3.0,,1.0,1.0,,,,,,,,,
Component_ID_52,Asset_ID_40,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_60,Fluid Analysis,2021-05-16,Observation_Code_3774,16128.87,42961.66,15916.04,343.53,26.0,Critical,Critical,,15916.04,No,0,Critical,Equipo en servicio motor con cambio de aceite y filtros en proceso el dia de hoy 19/05/2021 con la OT 00858483. Seguimiento a resultado de proxima muestra. Motor diesel en plan de cambio este mes por horas y condicion. ,,Fluid Condition Deteriorating,2021-05-19 11:59:54,Reviewer_3,,0.4,2034.0,,,2207.0,71.48,,0.0,0.0,10.0,14.0,27.0,3.99,5.35,33.0,17.24,,,,1.32,,,1.54,1.35,,15.0,,,3.04,,,,,,,,,
Component_ID_29,Asset_ID_17,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_33,Fluid Analysis,2021-05-15,Observation_Code_2188,49625.45,49625.45,10558.69,432.67,30.0,Warning,Normal,,10558.69,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-18 11:33:40,Reviewer_10,,0.0,1311.0,,,1478.0,59.1,,0.0,0.0,8.0,8.0,13.0,3.0,4.25,19.0,14.7,,,,1.0,,,1.0,0.3,1.0,3.0,,0.0,2.8,,,,,,,,,
Component_ID_30,Asset_ID_18,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_34,Fluid Analysis,2021-05-15,Observation_Code_2300,43944.85,43944.85,15171.59,168.8,14.0,Normal,Normal,,15171.59,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-18 11:33:40,Reviewer_10,,0.0,1265.0,,,1432.0,59.7,,0.0,0.0,3.0,6.0,12.0,3.0,3.81,17.0,15.1,,,,1.0,,,1.0,0.2,1.0,3.0,,0.0,1.0,,,,,,,,,
Component_ID_51,Asset_ID_39,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_58,Fluid Analysis,2021-05-15,Observation_Code_3647,16725.42,16725.42,16725.42,433.77,23.0,Critical,Critical,,16725.42,No,0,Critical,"Equipo se le realizo seis de 500 hrs con la OT 00858647 el 16 de mayo de 2021 donde se cambia el aceite motor y filtrosl, Se espera resultado proxima muestra para definir acciones mas profundas. Comentario adicional. El resultado de las muestras de esta pala llegaron despues de la ejecucion del seis. Muestra tomada el dia 15 de mayo y el resultado se hizo visible el dia 18 de mayo","Equipo se le realizo seis de 500 hrs con la OT 00858647 el 16 de mayo de 2021 donde se cambia el aceite motor y filtrosl, Se espera resultado proxima muestra para definir acciones mas profundas. Comentario adicional. El resultado de las muestras de esta pala llegaron despues de la ejecucion del seis. Muestra tomada el dia 15 de mayo y el resultado se hizo visible el dia 18 de mayo",Fluid Condition Deteriorating,2021-05-19 12:16:11,Reviewer_3,,0.0,1924.0,,,2049.0,66.4,,0.0,0.0,13.0,13.0,26.0,4.14,5.81,32.0,16.8,,,,1.6,,,2.33,1.5,,16.0,,,1.5,,,,,,,,,
Component_ID_50,Asset_ID_38,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_56,Fluid Analysis,2021-05-15,Observation_Code_3531,16664.25,16664.25,11723.53,407.51,22.0,Critical,Critical,,11723.53,No,0,Critical,"Equipo se le realizo servicio motor de 500 hrs con la OT 00858516 el 18 de mayo de 2021 donde se cambia el aceite motor y filtrosl, Se espera resultado proxima muestra para definir acciones mas profundas. Comentario adicional. El resultado de las muestras de esta pala llegaron el mismo dia de la ejecucion del seis. Muestra tomada el dia 15 de mayo y el resultado se hizo visible el dia 18 de mayo","Equipo se le realizo servicio motor de 500 hrs con la OT 00858516 el 18 de mayo de 2021 donde se cambia el aceite motor y filtros, Se espera resultado proxima muestra para definir acciones mas profundas. Comentario adicional. El resultado de las muestras de esta pala llegaron el mismo dia de la ejecucion del seis. Muestra tomada el dia 15 de mayo y el resultado se hizo visible el dia 18 de mayo",Fluid Condition Deteriorating,2021-05-19 22:17:06,Reviewer_3,,0.0,1462.0,,,1713.0,59.7,,0.0,0.0,14.0,10.0,19.0,3.0,4.15,25.0,16.2,,,,1.0,,,1.0,0.8,,6.0,,,1.0,,,,,,,,,
Component_ID_55,Asset_ID_43,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_64,Fluid Analysis,2021-05-15,Observation_Code_4117,1624.7,1624.7,1624.7,292.79,14.0,Warning,Normal,,1624.7,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-18 11:33:40,Reviewer_10,,0.0,1196.0,,,1380.0,57.8,,0.0,0.0,5.0,5.0,11.0,3.0,3.55,16.0,15.1,,,,1.0,,,1.15,1.3,,4.0,,,1.0,,,,,,,,,
Component_ID_4,Asset_ID_2,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_3,Fluid Analysis,2021-05-11,Observation_Code_243,58373.4,58373.4,13016.52,475.82,32.0,Normal,Normal,,13016.52,No,0,Normal,"Predictores de salud, contaminacion y desgaste dentro de valores noramles de operacion","Predictores de salud, contaminacion y desgaste dentro de valores noramles de operacion",No Fault Identified,2021-05-19 06:51:20,Reviewer_3,,0.0,1563.0,,,1491.0,57.81,,0.0,0.0,15.0,7.0,12.0,3.0,5.0,18.0,14.47,,,,1.0,,,1.0,0.4,0.14,7.0,,,2.85,,,,,,,,,
Component_ID_14,Asset_ID_7,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_13,Fluid Analysis,2021-05-11,Observation_Code_1342,11880.62,11880.62,11880.62,403.89,26.0,Normal,Warning,,11880.62,No,0,Normal,"Predictores de salud y de desgaste dentro de valores normales de operacion, se aprecia leve aumento del cobre y del plomo pero aun por debajo de valores de advertencia. Se mantiene seguimiento para observar tendencia en proxima muestra. Se programa toma de muestra",,No Fault Identified,2021-05-19 06:56:42,Reviewer_3,,,1710.0,,,1273.0,55.54,,0.0,0.0,14.0,6.0,11.0,3.0,5.24,18.0,14.92,,,,1.0,,,2.93,0.41,,5.0,,,4.11,,,,,,,,,
Component_ID_27,Asset_ID_15,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_31,Fluid Analysis,2021-05-07,Observation_Code_1989,64011.14,64051.42,7905.97,43.67,4.0,Normal,Normal,,7905.97,No,0,Normal,"Componente en condiciones normles, seguimiento a proxima muestra",,No Fault Identified,2021-05-09 22:18:19,Reviewer_6,,0.1,1444.0,,,1332.0,56.64,,0.0,0.0,2.0,6.0,11.0,3.0,4.3,16.0,15.32,,,,1.0,,,1.0,0.12,0.0,3.0,,2.0,1.0,,,,,,,,,
Component_ID_31,Asset_ID_19,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_35,Fluid Analysis,2021-05-07,Observation_Code_2385,44226.16,44226.16,4298.95,80.78,6.0,Normal,Normal,,4298.95,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-09 21:10:58,Reviewer_10,,0.0,1357.0,,,1202.0,52.61,,0.0,0.0,3.0,6.0,11.0,3.0,3.67,17.0,15.23,,,,1.0,,,1.0,0.2,0.0,3.0,,0.0,1.0,,,,,,,,,
Component_ID_27,Asset_ID_15,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_31,Fluid Analysis,2021-05-03,Observation_Code_1988,63967.47,64007.75,7862.3,162.66,10.0,Critical,Critical,,7862.3,No,0,Critical,El predictor de Hierro esta en critico,"1. Cortar un filtro desmontado para verificar presencia de material particulado.  2. Aplicar test de diagnóstico para Fe, revisar sistema de admisión.  3. Tomar contramuestra previa  ",High Wear Metals,2021-05-06 14:17:44,Reviewer_6,Action: Investigar la fuente del desgaste anormal. (Priority: 1 - Acción dentro de la Parada Actual Programada (Máxi)  Status: Closed  Completion Notes on 2021-06-03 11:34:13 by fpertuz:  Se aplico test en parada programada y monitoreo a contramuestras  Closing Notes on 2021-06-03 11:34:13 by fpertuz:  el predictor regreso a condiciones normales de trabajo    ,,1.66,,,12.96,0.0,,0.0,0.0,7.0,8.0,13.0,3.0,0.17,18.0,14.86,,,,1.0,,,1.0,0.04,0.36,33.0,,0.0,1.0,,,,,,,,,
Component_ID_6,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_5,Fluid Analysis,2021-05-02,Observation_Code_470,54616.29,54616.29,9199.27,12.57,1.0,Normal,Warning,,9199.27,No,0,Normal,"Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion",,No Fault Identified,2021-05-06 04:50:53,Reviewer_3,,,1585.0,,,1210.0,53.91,,0.0,0.0,10.0,6.0,11.0,3.0,5.61,17.0,14.8,,,,1.0,,,1.0,0.29,0.61,5.0,,,2.14,,,,,,,,,
Component_ID_5,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_6,Fluid Analysis,2021-05-02,Observation_Code_561,54616.29,54616.29,88.73,12.57,1.0,Normal,Normal,,88.73,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-05 15:52:28,Reviewer_10,,,1447.0,,,1165.0,55.17,,0.0,0.0,2.0,5.0,11.0,3.0,4.69,16.0,15.63,,,,1.0,,,1.0,0.1,0.31,3.0,,,1.0,,,,,,,,,
Component_ID_26,Asset_ID_14,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_30,Fluid Analysis,2021-05-01,Observation_Code_1880,67382.29,67382.29,6742.96,461.25,32.0,Normal,Normal,,6742.96,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,,1423.0,,,1383.0,64.86,,0.0,0.0,3.0,6.0,11.0,3.0,4.34,16.0,15.16,,,,1.0,,,1.0,0.18,1.46,3.0,,3.0,1.49,,,,,,,,,
Component_ID_6,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_5,Fluid Analysis,2021-05-01,Observation_Code_469,54603.72,54603.72,9186.7,431.08,43.0,Normal,Normal,,9186.7,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,,1378.0,,,1165.0,56.39,,0.0,0.0,3.0,5.0,10.0,3.95,4.29,16.0,15.71,,,,1.0,,,1.0,0.09,0.81,5.0,,,1.0,,,,,,,,,
Component_ID_5,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_6,Fluid Analysis,2021-05-01,Observation_Code_560,54603.72,54603.72,76.16,141.75,27.0,Normal,Warning,,76.16,No,0,Normal,Predictores de salud y desgaste dentro de valores normales de operacion. Sodio en seguimiento con el laboratorio,,No Fault Identified,2021-05-04 07:51:13,Reviewer_3,,,1825.0,,,1008.0,54.27,,0.0,0.0,4.0,6.0,12.0,3.0,6.84,18.0,14.8,,,,1.0,,,1.11,0.22,0.87,4.0,,,1.99,,,,,,,,,
Component_ID_31,Asset_ID_19,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_35,Fluid Analysis,2021-05-01,Observation_Code_2384,44145.38,44145.38,4218.17,35.46,3.0,Normal,Normal,,4218.17,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,,1481.0,,,1371.0,62.53,,0.0,0.0,5.0,7.0,12.0,3.0,4.39,17.0,14.68,,,,1.0,,,1.62,0.18,1.28,3.0,,0.0,2.98,,,,,,,,,
Component_ID_30,Asset_ID_18,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_34,Fluid Analysis,2021-05-01,Observation_Code_2299,43776.05,43776.05,15002.79,64.6,8.0,Normal,Normal,,15002.79,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,0.0,1384.0,,,1228.0,56.91,,0.0,0.0,3.0,7.0,12.0,3.0,4.13,17.0,15.03,,,,1.0,,,1.0,0.08,0.63,3.0,,0.0,1.51,,,,,,,,,
Component_ID_34,Asset_ID_22,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_38,Fluid Analysis,2021-05-01,Observation_Code_2711,7441.19,7441.19,7441.19,130.67,9.0,Normal,Normal,,7441.19,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,,1530.0,,,1378.0,63.88,,0.0,0.0,3.0,6.0,11.0,3.0,4.72,16.0,15.07,,,,1.0,,,1.0,0.09,1.28,3.0,,,1.18,,,,,,,,,
Component_ID_55,Asset_ID_43,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_64,Fluid Analysis,2021-05-01,Observation_Code_4116,1331.91,1331.91,1331.91,349.49,16.0,Normal,Normal,,1331.91,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-02 21:10:33,Reviewer_10,,,1426.0,,,1171.0,54.96,,0.0,0.0,4.0,5.0,10.0,3.0,5.68,16.0,15.11,,,,1.0,,,1.79,1.46,,4.0,,,1.0,,,,,,,,,
Component_ID_7,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_8,Fluid Analysis,2021-04-30,Observation_Code_770,44248.94,44248.94,1959.8,99.63,7.0,Normal,Warning,,1959.8,No,0,Normal,"No se evidencian metales de desgaste en valores criticos ni entrada de contaminacion, leve variacion del sodio. onsulta elevada a laboratorio","No se evidencian metales de desgaste en valores criticos ni entrada de contaminacion, leve variacion del sodio. onsulta elevada a laboratorio",No Fault Identified,2021-05-03 13:45:39,Reviewer_3,,,1507.0,,,1178.0,54.17,,0.0,0.0,8.0,6.0,11.0,3.0,5.15,17.0,14.48,,,,1.0,,,1.0,0.32,0.22,6.0,,,1.68,,,,,,,,,
Component_ID_8,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_7,Fluid Analysis,2021-04-30,Observation_Code_646,44248.94,44248.94,14764.02,99.63,7.0,Normal,Normal,,14764.02,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-05-01 21:10:38,Reviewer_10,,0.1,1618.0,,,1319.0,61.11,,0.0,0.0,12.0,6.0,12.0,3.0,4.78,18.0,14.28,,,,1.0,,,1.0,0.27,0.9,5.0,,,2.87,,,,,,,,,
Component_ID_31,Asset_ID_19,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_35,Fluid Analysis,2021-04-28,Observation_Code_2383,44109.92,44109.92,4182.71,193.84,17.0,Normal,Normal,,4182.71,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-29 21:10:47,Reviewer_10,,,1461.0,,,1218.0,53.23,,0.0,0.0,4.0,7.0,12.0,3.0,4.64,17.0,14.94,,,,1.0,,,1.44,0.21,0.0,3.0,,,1.98,,,,,,,,,
Component_ID_25,Asset_ID_13,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_29,Fluid Analysis,2021-04-26,Observation_Code_1788,65969.0,65969.0,2741.45,163.33,11.0,Normal,Normal,,2741.45,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-27 21:10:42,Reviewer_10,,,1560.0,,,1463.0,65.44,,0.0,0.0,1.0,6.0,11.0,3.0,4.52,16.0,15.3,,,,1.0,,,1.0,0.07,1.04,3.0,,2.0,1.0,,,,,,,,,
Component_ID_54,Asset_ID_42,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_63,Fluid Analysis,2021-04-26,Observation_Code_4017,6523.29,25503.54,6521.16,237.86,11.0,Critical,Warning,,6521.16,No,0,Warning,Se evidencia contenido de metales de desgaste de hierro y cromo en aumento llegando a valores de advertencia  ,"Recomendación:  1.- Drenar el aceite  2.-Adicione aceite nuevo y cambie los filtros  3.-Cortar un filtro de aceite y revise por particulas  metalicas  4. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro. Informar relevantes",High Wear Metals,2021-04-29 15:15:00,Reviewer_3,"Action: Cambiar de aceite y filtros (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-05-18 12:17:24 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo) CAMB ACEIT MOTR X METALES DE DESGASTE B.  Qu% trabajo se realiz%? AMB ACEIT MOTR X METALES DE DESGASTE C.  Cu%lfue la causa o posible causa de la falla? PARADA PROGRAMADA    Closing Notes on 2021-06-17 06:59:03 by DMartinez:  SE EVIDENCIA MEJORIA EN L SALUD     Action: Drenar el Aceite, Limpiar a fondo, Rellenar Aceite (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-05-18 12:17:24 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo) CAMB ACEIT MOTR X METALES DE DESGASTE B.  Qu% trabajo se realiz%? AMB ACEIT MOTR X METALES DE DESGASTE C.  Cu%lfue la causa o posible causa de la falla? PARADA PROGRAMADA    Closing Notes on 2021-06-17 06:59:03 by DMartinez:  SE EVIDENCIA MEJORIA EN L SALUD     ",,1639.0,,,1543.0,65.83,,0.0,0.0,4.0,7.0,12.0,3.0,4.27,17.0,15.16,,,,1.0,,,1.0,4.35,,24.0,,,1.0,,,,,,,,,
Component_ID_35,Asset_ID_23,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_39,Fluid Analysis,2021-04-26,Observation_Code_2820,6707.83,6707.83,6707.83,270.16,11.0,Warning,Normal,,6707.83,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-27 21:10:42,Reviewer_10,,,1663.0,,,1521.0,66.12,,0.0,0.0,5.0,7.0,13.0,3.0,4.94,18.0,14.79,,,,1.0,,,1.0,0.17,1.33,3.0,,1.0,3.11,,,,,,,,,
Component_ID_9,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_10,Fluid Analysis,2021-04-25,Observation_Code_1015,43816.74,43816.74,563.59,63.56,4.0,Normal,Normal,,563.59,No,0,Normal,"Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion",,No Fault Identified,2021-04-27 07:00:23,Reviewer_3,,0.3,1473.0,,,1356.0,59.2,,0.0,0.0,3.0,5.0,11.0,3.0,4.99,16.0,14.87,,,,1.0,,,2.19,0.08,0.68,4.0,,,1.0,,,,,,,,,
Component_ID_27,Asset_ID_15,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_31,Fluid Analysis,2021-04-23,Observation_Code_1987,63804.81,63845.09,7699.64,91.78,8.0,Warning,Normal,,7699.64,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-25 21:10:24,Reviewer_10,,,1652.0,,,1336.0,56.18,,0.0,0.0,6.0,8.0,13.0,3.0,4.86,18.0,14.87,,,,1.0,,,1.35,0.26,0.48,3.0,,,3.74,,,,,,,,,
Component_ID_7,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_8,Fluid Analysis,2021-04-23,Observation_Code_769,44149.31,44149.31,1860.17,364.87,25.0,Normal,Normal,,1860.17,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-24 21:10:32,Reviewer_10,,,1607.0,,,1317.0,56.85,,0.0,0.0,5.0,6.0,11.0,3.0,4.69,17.0,14.62,,,,1.0,,,1.0,0.23,0.45,5.0,,,1.21,,,,,,,,,
Component_ID_8,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_7,Fluid Analysis,2021-04-23,Observation_Code_645,44149.31,44149.31,14664.39,364.87,25.0,Normal,Normal,,14664.39,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-24 21:10:32,Reviewer_10,,,1549.0,,,1189.0,52.72,,0.0,0.0,8.0,6.0,12.0,3.0,4.74,17.0,14.45,,,,1.0,,,1.0,0.24,0.18,4.0,,,1.42,,,,,,,,,
Component_ID_30,Asset_ID_18,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_34,Fluid Analysis,2021-04-23,Observation_Code_2298,43711.45,43711.45,14938.19,123.29,8.0,Normal,Normal,,14938.19,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-04-25 21:10:24,Reviewer_10,,,1433.0,,,1507.0,64.87,,0.0,0.0,1.0,6.0,11.0,3.0,4.12,16.0,15.47,,,,1.0,,,1.0,0.09,1.0,3.0,,,1.25,,,,,,,,,
Component_ID_49,Asset_ID_37,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_55,Fluid Analysis,2021-04-23,Observation_Code_3414,16956.63,16956.63,16956.63,78.61,6.0,Critical,Normal,,16956.63,No,0,Normal,"Predicotres de salud, contaminacion y desgaste dentro de valores normales de operacion","Predicotres de salud, contaminacion y desgaste dentro de valores normales de operacion",No Fault Identified,2021-04-27 06:56:55,Reviewer_3,,0.2,1564.0,,,1563.0,64.23,,0.0,0.0,3.0,7.0,13.0,3.2,4.05,19.0,15.49,,,,1.0,,,1.0,0.4,0.85,5.0,,,1.0,,,,,,,,,
Component_ID_50,Asset_ID_38,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_56,Fluid Analysis,2021-04-23,Observation_Code_3530,16256.74,16256.74,11316.02,316.16,17.0,Critical,Warning,,11316.02,No,0,Warning,"La oxidación/Nitracion y Sufatacion se encuentran en valores criticos esto puede deberse a uso prolongado del aceite,  problemas en la combustion y a trabajos en en estado de alta temperatura  ","Recomendaciones:  1. –Descargar datos del motor y revisar tendencia de temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro  2. Realizar lavado del radiador  3.-Revisar funcionamiento de inyectores de combustible  4. Revisar presion de refrigerante y documentar valor  5.-Cambiar aceite motor y filtros de aceite",No Fault Identified,2021-04-27 14:33:59,Reviewer_3,"Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-06-24 12:16:59 by cerrejon_web_service:  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)    Closing Notes on 2021-06-29 07:52:18 by DMartinez:  SE EVIDENCIA MEJORIA EN LA CONDICION DEL COMPONENTE     Action: Drenar el Aceite, Limpiar a fondo, Rellenar Aceite (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-06-24 12:16:59 by cerrejon_web_service:  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)  DESCRIPCION       :CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFATCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)    Closing Notes on 2021-06-29 07:52:18 by DMartinez:  SE EVIDENCIA MEJORIA EN LA CONDICION DEL COMPONENTE     ",,1623.0,,,1521.0,58.42,,0.0,0.0,8.0,8.0,15.0,3.0,4.64,21.0,15.68,,,,1.0,,,1.0,0.61,,5.0,,,1.0,,,,,,,,,
